system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,WVP,id,lake,lat,lon,.geo
375,60.0,1668.0,1079.0,1048.0,1617.0,1543.0,1332.0,1284.0,1242.0,1214.0,1278.0,1216.0,1170.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,56.0,575.0,20221217T102431_20221217T102432_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
376,66.0,2330.0,1783.0,1691.0,2224.0,1840.0,1644.0,1787.0,1767.0,1815.0,2004.0,1796.0,2422.0,0.0,0.0,0.0,0.0,0.0,10.0,125.0,86.0,603.0,20220222T101019_20220222T101425_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
377,60.0,6759.0,3911.0,3198.0,6500.0,5752.0,5676.0,5813.0,5576.0,5484.0,5712.0,5425.0,5933.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,780.0,20221229T101329_20221229T101331_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
378,156.0,2635.0,2026.0,1932.0,2632.0,2528.0,2390.0,2497.0,2708.0,2770.0,2848.0,2799.0,5072.0,65.0,0.0,0.0,0.0,0.0,8.0,166.0,156.0,1061.0,20220923T101649_20220923T102037_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
379,66.0,2261.0,1631.0,1645.0,2238.0,1831.0,1664.0,1624.0,1648.0,1706.0,1988.0,1736.0,2357.0,0.0,0.0,0.0,0.0,0.0,10.0,126.0,85.0,586.0,20220222T101019_20220222T101425_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
380,156.0,2634.0,2023.0,1931.0,2650.0,2542.0,2400.0,2505.0,2714.0,2778.0,2842.0,2803.0,5080.0,65.0,0.0,0.0,0.0,0.0,8.0,168.0,157.0,1061.0,20220923T101649_20220923T102037_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
381,246.0,2278.0,2075.0,2002.0,2412.0,2318.0,1918.0,2007.0,2392.0,2654.0,2770.0,2737.0,2846.0,0.0,0.0,0.0,0.0,0.0,6.0,144.0,134.0,1345.0,20220513T100559_20220513T100553_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
382,60.0,6862.0,4012.0,3357.0,6448.0,5732.0,5620.0,5943.0,5614.0,5580.0,5660.0,5505.0,6699.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,884.0,20221229T101329_20221229T101331_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
383,84.0,11024.0,2830.0,3261.0,10040.0,9328.0,8992.0,9415.0,8999.0,8751.0,9040.0,8615.0,16460.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,1414.0,20220421T101601_20220421T102238_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
384,66.0,6468.0,6105.0,5189.0,7216.0,7176.0,6776.0,6692.0,6639.0,6493.0,7944.0,6441.0,8477.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,603.0,20220408T100601_20220408T101253_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
385,60.0,8618.0,5534.0,5261.0,7356.0,6680.0,6972.0,7277.0,7198.0,7392.0,6444.0,7544.0,8163.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,593.0,20221207T102411_20221207T102411_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
386,66.0,10989.0,7407.0,5932.0,10608.0,10032.0,9792.0,10177.0,9922.0,9767.0,10304.0,9656.0,14439.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1275.0,20220710T101611_20220710T101820_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
387,156.0,8724.0,3192.0,3273.0,8416.0,7556.0,7264.0,7498.0,7216.0,7043.0,7420.0,6832.0,12437.0,65.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,705.0,20221119T101229_20221119T101223_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
388,66.0,11133.0,7383.0,5866.0,10528.0,9960.0,9736.0,10198.0,9877.0,9713.0,10224.0,9569.0,14683.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1309.0,20220710T101611_20220710T101820_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
389,66.0,7142.0,6369.0,5481.0,7200.0,7044.0,6560.0,7000.0,7024.0,6884.0,7884.0,6839.0,9028.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,580.0,20220408T100601_20220408T101253_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
390,300.0,5367.0,4585.0,4125.0,3728.0,3856.0,3700.0,4240.0,5319.0,5913.0,5192.0,6197.0,8418.0,61.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,2882.0,20220625T101559_20220625T102253_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
391,156.0,2790.0,2049.0,1956.0,2752.0,2620.0,2458.0,2571.0,2800.0,2868.0,2922.0,2885.0,5364.0,65.0,0.0,0.0,0.0,0.0,8.0,179.0,165.0,1130.0,20220923T101649_20220923T102037_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
392,300.0,5967.0,4776.0,4232.0,3928.0,3968.0,3780.0,4588.0,5676.0,6265.0,5460.0,6388.0,9328.0,89.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2878.0,20220625T101559_20220625T102253_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
393,96.0,11774.0,7290.0,5870.0,11072.0,10368.0,10184.0,10674.0,10214.0,9972.0,10256.0,9825.0,16473.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1501.0,20220528T100601_20220528T101040_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
394,60.0,9798.0,5231.0,4609.0,7484.0,7032.0,6812.0,7522.0,7384.0,7352.0,6376.0,7275.0,9724.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,468.0,20220304T101019_20220304T101238_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
395,96.0,11867.0,7298.0,5900.0,11032.0,10360.0,10192.0,10666.0,10207.0,9988.0,10240.0,9855.0,16473.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1483.0,20220528T100601_20220528T101040_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
396,174.0,1184.0,1213.0,1195.0,1236.0,1275.0,1225.0,1275.0,1325.0,1357.0,1334.0,1364.0,1566.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,28.0,921.0,20221013T101859_20221013T102100_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
397,60.0,6569.0,2761.0,2436.0,5812.0,5220.0,4944.0,5110.0,4968.0,4886.0,4968.0,4805.0,6427.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,693.0,20220202T101129_20220202T101130_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
398,60.0,8005.0,4698.0,4072.0,7696.0,7240.0,7040.0,6859.0,6789.0,6741.0,6604.0,6652.0,7593.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,476.0,20220304T101019_20220304T101238_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
399,174.0,1176.0,1208.0,1198.0,1251.0,1264.0,1236.0,1286.0,1344.0,1357.0,1329.0,1358.0,1582.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,27.0,990.0,20221013T101859_20221013T102100_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
400,108.0,2634.0,2106.0,1953.0,2572.0,2438.0,2242.0,2403.0,2570.0,2644.0,2738.0,2598.0,4172.0,65.0,0.0,0.0,0.0,0.0,8.0,160.0,147.0,590.0,20221020T100939_20221020T100938_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
401,156.0,2774.0,2054.0,1957.0,2720.0,2604.0,2446.0,2563.0,2787.0,2854.0,2926.0,2877.0,5310.0,65.0,0.0,0.0,0.0,0.0,8.0,175.0,163.0,1119.0,20220923T101649_20220923T102037_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
402,60.0,6570.0,2759.0,2426.0,5760.0,5212.0,4944.0,5073.0,4958.0,4866.0,4996.0,4765.0,6328.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,668.0,20220202T101129_20220202T101130_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
403,204.0,5343.0,2298.0,1688.0,4026.0,3348.0,3426.0,3610.0,3609.0,3511.0,3470.0,3555.0,4945.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,539.0,20220108T101411_20220108T101417_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
404,204.0,4839.0,2176.0,1576.0,4004.0,3284.0,3410.0,3568.0,3450.0,3375.0,3444.0,3440.0,3982.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,545.0,20220108T101411_20220108T101417_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
405,138.0,10271.0,7822.0,7235.0,9352.0,8680.0,8368.0,9231.0,8920.0,9044.0,8584.0,8931.0,13361.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,3316.0,20220722T100559_20220722T101518_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
406,84.0,5034.0,5175.0,5071.0,4176.0,4352.0,4328.0,4679.0,5485.0,5868.0,5780.0,6038.0,9064.0,96.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1221.0,20220715T101559_20220715T102249_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
407,144.0,10113.0,7731.0,7101.0,9352.0,8704.0,8400.0,9136.0,8833.0,8882.0,8560.0,8807.0,13315.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,3377.0,20220722T100559_20220722T101518_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
408,108.0,2613.0,2101.0,1947.0,2554.0,2426.0,2238.0,2397.0,2573.0,2624.0,2730.0,2639.0,4124.0,65.0,0.0,0.0,0.0,0.0,8.0,158.0,145.0,580.0,20221020T100939_20221020T100938_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
409,138.0,6541.0,5515.0,5395.0,5812.0,5484.0,5372.0,5796.0,6126.0,6281.0,6288.0,6295.0,9399.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1335.0,20220727T100601_20220727T100930_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
410,138.0,7154.0,5588.0,5212.0,6216.0,6176.0,5904.0,6447.0,6466.0,6444.0,6528.0,6363.0,11280.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1728.0,20220521T101601_20220521T102207_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
411,138.0,6540.0,5483.0,5320.0,5752.0,5496.0,5444.0,5721.0,6017.0,6194.0,6252.0,6222.0,9540.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1363.0,20220727T100601_20220727T100930_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
412,96.0,3397.0,3203.0,3173.0,3214.0,3060.0,2950.0,3229.0,3567.0,3689.0,3822.0,3771.0,5176.0,45.0,0.0,0.0,0.0,0.0,8.0,225.0,210.0,1231.0,20220928T101811_20220928T102205_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
413,138.0,6657.0,5434.0,5089.0,6484.0,6208.0,5920.0,6276.0,6390.0,6298.0,6648.0,6292.0,10233.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1722.0,20220521T101601_20220521T102207_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
414,60.0,5971.0,2451.0,1948.0,5376.0,4760.0,4652.0,4917.0,4645.0,4540.0,4640.0,4441.0,7365.0,0.0,45.0,0.0,0.0,0.0,10.0,255.0,255.0,1327.0,20221224T101431_20221224T101430_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
415,204.0,9343.0,3671.0,2732.0,7504.0,6152.0,5692.0,5775.0,5485.0,5276.0,5360.0,5132.0,5114.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,441.0,20220111T102411_20220111T102424_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
416,84.0,4993.0,5196.0,5073.0,4052.0,4252.0,4256.0,4713.0,5502.0,5855.0,5640.0,6026.0,9222.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1226.0,20220715T101559_20220715T102249_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
417,96.0,11066.0,4562.0,3437.0,10208.0,9496.0,9072.0,9746.0,9245.0,8966.0,8816.0,8716.0,15478.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,2170.0,20220829T101611_20220829T101634_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
418,204.0,8383.0,3811.0,2999.0,8280.0,7132.0,6376.0,6563.0,6133.0,5866.0,6424.0,5575.0,10533.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1595.0,20221008T101931_20221008T101925_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
419,96.0,2993.0,3112.0,3054.0,3248.0,3084.0,2996.0,3114.0,3472.0,3557.0,3854.0,3627.0,4476.0,42.0,0.0,0.0,0.0,0.0,8.0,229.0,212.0,1146.0,20220928T101811_20220928T102205_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
420,204.0,8648.0,3894.0,3057.0,8256.0,7088.0,6316.0,6719.0,6295.0,6015.0,6372.0,5692.0,11005.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1574.0,20221008T101931_20221008T101925_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
421,138.0,6620.0,5534.0,5362.0,5804.0,5548.0,5496.0,5798.0,6094.0,6272.0,6316.0,6302.0,9634.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1368.0,20220727T100601_20220727T100930_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
422,132.0,2447.0,2398.0,2223.0,2004.0,2138.0,2028.0,2243.0,2423.0,2553.0,2432.0,2568.0,3925.0,0.0,0.0,0.0,0.0,0.0,6.0,103.0,116.0,1221.0,20220503T100549_20220503T100549_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
423,132.0,2213.0,2401.0,2258.0,1868.0,2086.0,2000.0,2293.0,2441.0,2537.0,2282.0,2605.0,3593.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,111.0,1294.0,20220503T100549_20220503T100549_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
424,246.0,2219.0,2081.0,2004.0,2372.0,2306.0,1918.0,2016.0,2431.0,2693.0,2814.0,2775.0,2887.0,0.0,0.0,0.0,0.0,0.0,6.0,140.0,133.0,1347.0,20220513T100559_20220513T100553_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
425,72.0,9497.0,4133.0,4440.0,9312.0,9040.0,8632.0,8946.0,8673.0,8522.0,9024.0,8214.0,12607.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,589.0,20221202T102309_20221202T102311_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
426,138.0,6615.0,5566.0,5440.0,5860.0,5540.0,5432.0,5881.0,6213.0,6368.0,6356.0,6381.0,9484.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1337.0,20220727T100601_20220727T100930_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
427,120.0,1380.0,1350.0,1255.0,1406.0,1366.0,1266.0,1267.0,1351.0,1428.0,1510.0,1467.0,1719.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,38.0,1027.0,20220523T100559_20220523T100554_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
428,96.0,10865.0,4419.0,3283.0,10184.0,9496.0,9080.0,9622.0,9135.0,8865.0,8832.0,8624.0,15272.0,0.0,0.0,0.0,0.0,0.0,10.0,255.0,255.0,2147.0,20220829T101611_20220829T101634_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
429,60.0,8679.0,3934.0,3095.0,7596.0,6692.0,6208.0,6283.0,6004.0,5825.0,6024.0,5615.0,6460.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,534.0,20221117T102311_20221117T102350_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
430,60.0,6030.0,2474.0,1984.0,5320.0,4780.0,4640.0,4967.0,4696.0,4577.0,4584.0,4481.0,7751.0,0.0,45.0,0.0,0.0,0.0,10.0,255.0,255.0,1360.0,20221224T101431_20221224T101430_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
431,132.0,4015.0,3369.0,3478.0,3790.0,3710.0,3814.0,4179.0,4200.0,4223.0,4332.0,4259.0,6358.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,504.0,20220131T102251_20220131T102247_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
432,60.0,6432.0,2763.0,2448.0,5732.0,5172.0,4920.0,5120.0,4960.0,4866.0,4944.0,4787.0,6933.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,787.0,20220202T101129_20220202T101130_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
433,60.0,6451.0,2763.0,2441.0,5724.0,5200.0,4948.0,5085.0,4953.0,4850.0,4984.0,4747.0,6914.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,777.0,20220202T101129_20220202T101130_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
434,132.0,3748.0,3268.0,3352.0,3766.0,3702.0,3844.0,4033.0,4039.0,4104.0,4376.0,4134.0,5961.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,472.0,20220131T102251_20220131T102247_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
435,120.0,6046.0,5482.0,4925.0,6636.0,6440.0,6604.0,6958.0,6795.0,6654.0,6884.0,6755.0,7849.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1066.0,20221124T101341_20221124T101335_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
436,96.0,3465.0,3252.0,3208.0,3268.0,3104.0,2994.0,3269.0,3619.0,3751.0,3890.0,3838.0,4955.0,45.0,0.0,0.0,0.0,0.0,8.0,231.0,214.0,1133.0,20220928T101811_20220928T102205_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
437,246.0,2422.0,2172.0,2113.0,2302.0,2326.0,1888.0,2138.0,2565.0,2867.0,2814.0,3090.0,3494.0,0.0,0.0,0.0,0.0,0.0,6.0,133.0,135.0,1371.0,20220513T100559_20220513T100553_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
438,96.0,3017.0,3161.0,3098.0,3260.0,3094.0,3014.0,3159.0,3525.0,3613.0,3884.0,3688.0,4438.0,42.0,0.0,0.0,0.0,0.0,8.0,230.0,213.0,1142.0,20220928T101811_20220928T102205_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
439,222.0,18823.0,7341.0,6296.0,15904.0,14712.0,13728.0,14668.0,13498.0,13163.0,12944.0,12726.0,17061.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1638.0,20220620T102041_20220620T102035_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
440,120.0,6374.0,5511.0,4866.0,6700.0,6416.0,6596.0,6864.0,6824.0,6704.0,6928.0,6827.0,6582.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,736.0,20221124T101341_20221124T101335_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
441,60.0,8297.0,3882.0,3035.0,7548.0,6636.0,6184.0,6167.0,5935.0,5748.0,6020.0,5536.0,6082.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,534.0,20221117T102311_20221117T102350_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
442,78.0,11595.0,4129.0,3792.0,10240.0,9528.0,9192.0,9451.0,9071.0,8863.0,9208.0,8742.0,11481.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,733.0,20220217T101101_20220217T101101_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
443,222.0,19096.0,7373.0,6349.0,15928.0,14672.0,13744.0,14697.0,13509.0,13068.0,12896.0,12681.0,17063.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1634.0,20220620T102041_20220620T102035_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
444,54.0,4280.0,2636.0,2282.0,3964.0,3372.0,3318.0,3306.0,3241.0,3191.0,3200.0,3150.0,2906.0,75.0,0.0,0.0,0.0,0.0,8.0,255.0,241.0,990.0,20221222T102339_20221222T102340_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
445,54.0,4248.0,2611.0,2240.0,3988.0,3358.0,3326.0,3309.0,3220.0,3184.0,3192.0,3140.0,2937.0,71.0,0.0,0.0,0.0,0.0,8.0,255.0,240.0,1038.0,20221222T102339_20221222T102340_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
446,78.0,11378.0,4072.0,3737.0,10240.0,9512.0,9160.0,9433.0,9021.0,8847.0,9152.0,8683.0,11477.0,0.0,0.0,0.0,0.0,0.0,8.0,255.0,255.0,776.0,20220217T101101_20220217T101101_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
447,90.0,5682.0,4686.0,4520.0,4660.0,4596.0,4996.0,4974.0,5150.0,5219.0,4576.0,5380.0,5896.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,632.0,20220215T102019_20220215T102018_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
448,120.0,8292.0,5558.0,5006.0,7644.0,7016.0,6960.0,7687.0,7391.0,7150.0,7060.0,7127.0,9369.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,1231.0,20221124T101341_20221124T101335_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
449,138.0,9974.0,7861.0,7200.0,9392.0,8728.0,8448.0,9107.0,8889.0,9086.0,8704.0,8982.0,11678.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,2949.0,20220722T100559_20220722T101518_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
